id,Umsatz
1906111,102.48587196502324
1906121,102.82201885948876
1906131,113.50820557370044
1906141,115.7980036228537
1906151,155.88704392125754
1906161,167.0394197731982
1906171,112.05095493905851
1906181,107.55112542383478
1906191,107.88727231830028
1906201,108.44295211488893
1906211,110.73275016404216
1906221,191.8597453385468
1906231,203.01212119048756
1906241,148.02365635634786
1906251,143.5238268411241
1906261,143.85997373558962
1906271,144.41565353217825
1906281,151.770705040143
1906291,196.9249987973584
1906301,203.01212119048756
1907011,163.42312718226168
1907021,153.8580442082264
1907031,154.19419110269192
1907041,159.81512435809208
1907051,162.1049224072453
1907061,207.25921616446067
1907071,213.34633855758983
1907081,158.35787372345015
1907091,153.8580442082264
1907111,159.81512435809208
1907121,162.1049224072453
1907131,207.25921616446067
1907141,213.34633855758983
1907151,158.35787372345015
1907161,153.8580442082264
1907171,154.19419110269192
1907181,164.8803778169036
1907191,167.17017586605684
1907201,212.3244696232722
1907211,213.34633855758983
1907221,158.35787372345015
1907231,158.9232976670379
1907241,159.25944456150344
1907251,164.8803778169036
1907261,167.17017586605684
1907271,212.3244696232722
1907281,218.41159201640136
1907291,163.42312718226168
1907301,158.9232976670379
1808012,476.3572074103723
1808022,481.9781406657725
1808032,484.2679387149258
1808042,529.4222324721411
1808052,535.5093548652702
1808062,480.5208900311306
1808072,496.6182049710292
1808082,476.3572074103723
1808092,481.9781406657725
1808102,479.2026852561143
1808112,524.3569790133296
1808122,530.4441014064587
1808132,480.5208900311306
1808142,476.0210605159068
1808152,476.3572074103723
1808162,481.9781406657725
1808172,479.2026852561143
1808182,529.4222324721411
1808192,535.5093548652702
1808202,475.4556365723191
1808212,470.9558070570953
1808222,476.3572074103723
1808232,481.9781406657725
1808242,479.2026852561143
1808252,524.3569790133296
1808262,530.4441014064587
1808272,475.4556365723191
1808282,470.9558070570953
1808292,476.3572074103723
1808302,476.912887206961
1808312,479.2026852561143
1809012,446.53539514764697
1809022,452.6225175407761
1809032,402.699306165448
1809042,398.1994766502242
1809052,398.5356235446897
1809062,404.1565568000899
1809072,401.3811013904317
1809082,0.0
1809092,0.0
1809102,397.63405270663645
1809112,393.1342231914127
1809122,393.47037008587824
1809132,399.0913033412784
1809142,401.3811013904317
1809152,0.0
1809162,0.0
1809172,0.0
1809182,0.0
1809192,0.0
1809202,0.0
1809212,401.3811013904317
1809222,446.53539514764697
1809232,452.6225175407761
1809242,397.63405270663645
1809252,393.1342231914127
1809262,393.47037008587824
1809272,399.0913033412784
1809282,401.3811013904317
1809292,446.53539514764697
1809302,452.6225175407761
1810012,396.2249034319784
1810022,391.08517848856127
1810032,445.3607513041371
1810042,397.68215406662034
1810052,399.9719521157736
1810062,445.1262458729889
1810072,451.2133682661181
1810082,396.2249034319784
1810092,391.7250739167546
1810102,392.0612208112202
1810112,397.68215406662034
1810122,405.03720557458513
1810132,0.0
1810142,0.0
1810152,401.29015689078994
1810162,391.7250739167546
1810172,397.1264742700317
1810182,397.68215406662034
1810192,399.9719521157736
1810202,0.0
1810212,0.0
1810222,396.2249034319784
1810232,391.7250739167546
1810242,392.0612208112202
1810252,397.68215406662034
1810262,399.9719521157736
1810272,444.4863504447956
1810282,450.5734728379247
1810292,395.58500800378505
1810302,391.7250739167546
1811012,421.81183220834725
1811022,370.8020997645836
1811032,415.3164980936055
1811042,421.40362048673467
1811052,367.0550510807884
1811062,361.9153261373712
1811072,362.89136846003015
1811082,368.5123017154304
1811092,370.1622043363902
1811102,415.9563935217989
1811112,422.0435159149281
1811122,367.0550510807884
1811132,362.55522156556464
1811142,362.2514730318368
1811152,368.5123017154304
1811162,370.1622043363902
1811172,415.3164980936055
1811182,421.40362048673467
1811192,366.415155652595
1811202,361.9153261373712
1811212,362.2514730318368
1811222,367.8724062872369
1811232,370.1622043363902
1811242,415.3164980936055
1811252,421.40362048673467
1811262,366.415155652595
1811272,361.9153261373712
1811282,362.2514730318368
1811292,367.8724062872369
1811302,370.1622043363902
1812012,461.4156379353432
1812022,467.5027603284724
1812032,413.1541909225261
1812042,408.014465979109
1812052,408.3506128735745
1812062,413.9715461289746
1812072,416.9012396063213
1812082,461.4156379353432
1812092,467.5027603284724
1812102,412.5142954943327
1812112,408.014465979109
1812122,408.3506128735745
1812132,413.9715461289746
1812142,416.2613441781279
1812152,461.4156379353432
1812162,467.5027603284724
1812172,412.5142954943327
1812182,408.014465979109
1812192,408.3506128735745
1812202,413.9715461289746
1812212,416.2613441781279
1812222,461.4156379353432
1812232,467.5027603284724
1812242,412.5142954943327
1812272,413.9715461289746
1812282,416.2613441781279
1812292,461.4156379353432
1812302,467.5027603284724
1812312,412.5142954943327
1901022,348.6321304817104
1901032,354.2530637371106
1901042,356.54286178626387
1901052,401.6971555434792
1901062,407.7842779366084
1901072,352.7958131024687
1901082,348.2959835872449
1901092,348.6321304817104
1901102,354.2530637371106
1901112,356.54286178626387
1901122,401.6971555434792
1901132,407.7842779366084
1901142,352.7958131024687
1901152,348.2959835872449
1901162,348.6321304817104
1901172,354.2530637371106
1901182,356.54286178626387
1901192,401.6971555434792
1901202,407.7842779366084
1901212,350.5946864484997
1901222,348.2959835872449
1901232,346.43100382774145
1901242,352.05193708314164
1901252,354.3417351322949
1901262,401.6971555434792
1901272,407.7842779366084
1901282,352.7958131024687
1901292,348.2959835872449
1901302,348.6321304817104
1901312,354.2530637371106
1902012,375.2209599021017
1902022,422.576380313286
1902032,428.6635027064152
1902042,373.6750378722755
1902052,369.1752083570517
1902062,369.5113552515172
1902072,375.1322885069174
1902082,377.42208655607067
1902092,422.576380313286
1902102,428.6635027064152
1902112,373.6750378722755
1902122,369.1752083570517
1902132,369.5113552515172
1902142,375.1322885069174
1902152,378.061981984264
1902162,423.21627574147936
1902172,429.3033981346085
1902182,374.3149333004689
1902192,369.1752083570517
1902202,369.5113552515172
1902212,375.1322885069174
1902222,377.42208655607067
1902232,422.576380313286
1902242,428.6635027064152
1902252,373.6750378722755
1902262,369.815103785245
1902272,370.1512506797106
1902282,375.1322885069174
1903012,368.10281960240974
1903022,413.25711335962507
1903032,419.34423575275423
1903042,364.35577091861455
1903052,359.8559414033908
1903062,360.19208829785634
1903072,365.8130215532565
1903082,368.10281960240974
1903092,413.25711335962507
1903102,419.34423575275423
1903112,364.35577091861455
1903122,359.8559414033908
1903132,360.19208829785634
1903142,365.8130215532565
1903152,368.10281960240974
1903162,413.25711335962507
1903172,419.34423575275423
1903182,364.35577091861455
1903192,359.8559414033908
1903212,366.4529169814499
1903222,368.10281960240974
1903232,413.8970087878185
1903242,419.34423575275423
1903252,364.35577091861455
1903262,359.8559414033908
1903272,360.19208829785634
1903282,366.4529169814499
1903292,368.7427150306031
1903302,413.8970087878185
1903312,419.34423575275423
1904012,383.242009700148
1904022,379.3820756131176
1904042,0.0
1904052,387.62895381213656
1904062,432.7832475693519
1904072,438.87036996248105
1904082,383.242009700148
1904092,378.74218018492417
1904102,379.0783270793897
1904112,384.6992603347898
1904122,386.98905838394313
1904132,432.14335214115846
1904142,438.2304745342876
1904152,383.242009700148
1904162,378.74218018492417
1904172,379.7182225075832
1904182,385.3391557629833
1904202,432.7832475693519
1904212,492.169900455398
1904222,437.1814356212583
1904232,379.3820756131176
1904242,379.7182225075832
1904252,385.3391557629833
1904262,387.62895381213656
1904272,432.7832475693519
1904282,438.2304745342876
1904292,383.8819051283414
1904302,379.3820756131176
1905022,391.6517847732831
1905032,393.9415828224363
1905042,439.0958765796517
1905052,445.82289440097423
1905062,390.19453413864113
1905072,385.69470462341735
1905082,386.6707469460763
1905092,392.2916802014765
1905102,394.5814782506297
1905112,439.735772007845
1905122,445.82289440097423
1905132,390.83442956683456
1905142,386.3346000516108
1905152,386.6707469460763
1905162,392.2916802014765
1905172,394.5814782506297
1905182,439.735772007845
1905192,445.82289440097423
1905202,390.83442956683456
1905212,386.3346000516108
1905222,386.6707469460763
1905232,392.2916802014765
1905242,394.5814782506297
1905252,439.735772007845
1905262,445.82289440097423
1905272,390.83442956683456
1905282,386.3346000516108
1905292,386.6707469460763
1905302,445.5912106943933
1905312,394.5814782506297
1906012,445.05093548693225
1906022,456.20331133887294
1906032,401.21484650473326
1906042,391.649763530698
1906052,397.051163883975
1906062,397.60684368056366
1906072,399.8966417297169
1906082,445.05093548693225
1906092,451.1380578800614
1906102,449.44912353883865
1906112,391.649763530698
1906122,391.9859104251635
1906132,402.6720971393752
1906142,404.9618951885285
1906152,445.05093548693225
1906162,456.20331133887294
1906172,401.21484650473326
1906182,396.7150169895095
1906192,397.051163883975
1906202,397.60684368056366
1906212,399.8966417297169
1906222,481.0236369042216
1906232,492.1760127561623
1906242,437.1875479220226
1906252,432.6877184067988
1906262,433.0238653012643
1906272,433.579545097853
1906282,440.9345966058177
1906292,486.0888903630331
1906302,492.1760127561623
1907012,452.5870187479364
1907022,443.0219357739011
1907032,443.35808266836665
1907042,448.9790159237669
1907052,451.26881397292
1907062,496.4231077301354
1907072,502.5102301232646
1907082,447.5217652891249
1907092,443.0219357739011
1907112,448.9790159237669
1907122,451.26881397292
1907132,496.4231077301354
1907142,502.5102301232646
1907152,447.5217652891249
1907162,443.0219357739011
1907172,443.35808266836665
1907182,454.0442693825783
1907192,456.3340674317316
1907202,501.4883611889469
1907212,502.5102301232646
1907222,447.5217652891249
1907232,448.0871892327126
1907242,448.4233361271781
1907252,454.0442693825783
1907262,456.3340674317316
1907272,501.4883611889469
1907282,507.57548358207606
1907292,452.5870187479364
1907302,448.0871892327126
1808013,229.9495830078916
1808023,235.57051626329175
1808033,237.86031431244496
1808043,283.0146080696604
1808053,289.10173046278953
1808063,234.11326562864983
1808073,250.21058056854844
1808083,229.9495830078916
1808093,235.57051626329175
1808103,232.79506085363343
1808113,277.94935461084884
1808123,284.036477003978
1808133,234.11326562864983
1808143,229.61343611342608
1808153,229.9495830078916
1808163,235.57051626329175
1808173,232.79506085363343
1808183,283.0146080696604
1808193,289.10173046278953
1808203,229.04801216983836
1808213,224.54818265461452
1808223,229.9495830078916
1808233,235.57051626329175
1808243,232.79506085363343
1808253,277.94935461084884
1808263,284.036477003978
1808273,229.04801216983836
1808283,224.54818265461452
1808293,229.9495830078916
1808303,230.50526280448025
1808313,232.79506085363343
1809013,200.12777074516623
1809023,206.21489313829537
1809033,156.29168176296722
1809043,151.79185224774346
1809053,152.12799914220895
1809063,157.74893239760914
1809073,154.97347698795085
1809083,0.0
1809093,0.0
1809103,151.2264283041557
1809113,146.72659878893194
1809123,147.06274568339745
1809133,152.6836789387976
1809143,154.97347698795085
1809153,0.0
1809163,0.0
1809173,0.0
1809183,0.0
1809193,0.0
1809203,0.0
1809213,154.97347698795085
1809223,200.12777074516623
1809233,206.21489313829537
1809243,151.2264283041557
1809253,146.72659878893194
1809263,147.06274568339745
1809273,152.6836789387976
1809283,154.97347698795085
1809293,200.12777074516623
1809303,206.21489313829537
1810013,149.81727902949768
1810023,144.67755408608048
1810033,198.95312690165636
1810043,151.2745296641396
1810053,153.5643277132928
1810063,198.7186214705082
1810073,204.80574386363736
1810083,149.81727902949768
1810093,145.3174495142739
1810103,145.65359640873942
1810113,151.2745296641396
1810123,158.62958117210434
1810133,0.0
1810143,0.0
1810153,154.8825324883092
1810163,145.3174495142739
1810173,150.71884986755094
1810183,151.2745296641396
1810193,153.5643277132928
1810203,0.0
1810213,0.0
1810223,149.81727902949768
1810233,145.3174495142739
1810243,145.65359640873942
1810253,151.2745296641396
1810263,153.5643277132928
1810273,198.0787260423148
1810283,204.16584843544396
1810293,149.17738360130426
1810303,145.3174495142739
1811013,175.40420780586646
1811023,124.3944753621028
1811033,168.90887369112477
1811043,174.9959960842539
1811053,120.64742667830764
1811063,115.50770173489046
1811073,116.4837440575494
1811083,122.10467731294956
1811093,123.75457993390938
1811103,169.54876911931817
1811113,175.6358915124473
1811123,120.64742667830764
1811133,116.14759716308389
1811143,115.84384862935596
1811153,122.10467731294956
1811163,123.75457993390938
1811173,168.90887369112477
1811183,174.9959960842539
1811193,120.00753125011424
1811203,115.50770173489046
1811213,115.84384862935596
1811223,121.46478188475616
1811233,123.75457993390938
1811243,168.90887369112477
1811253,174.9959960842539
1811263,120.00753125011424
1811273,115.50770173489046
1811283,115.84384862935596
1811293,121.46478188475616
1811303,123.75457993390938
1812013,215.0080135328625
1812023,221.09513592599168
1812033,166.7465665200454
1812043,161.6068415766282
1812053,161.9429884710937
1812063,167.5639217264939
1812073,170.49361520384053
1812083,215.0080135328625
1812093,221.09513592599168
1812103,166.10667109185198
1812113,161.6068415766282
1812123,161.9429884710937
1812133,167.5639217264939
1812143,169.8537197756471
1812153,215.0080135328625
1812163,221.09513592599168
1812173,166.10667109185198
1812183,161.6068415766282
1812193,161.9429884710937
1812203,167.5639217264939
1812213,169.8537197756471
1812223,215.0080135328625
1812233,221.09513592599168
1812243,166.10667109185198
1812273,167.5639217264939
1812283,169.8537197756471
1812293,215.0080135328625
1812303,221.09513592599168
1812313,166.10667109185198
1901023,102.22450607922964
1901033,107.84543933462982
1901043,110.13523738378304
1901053,155.2895311409984
1901063,161.37665353412757
1901073,106.3881886999879
1901083,101.88835918476413
1901093,102.22450607922964
1901103,107.84543933462982
1901113,110.13523738378304
1901123,155.2895311409984
1901133,161.37665353412757
1901143,106.3881886999879
1901153,101.88835918476413
1901163,102.22450607922964
1901173,107.84543933462982
1901183,110.13523738378304
1901193,155.2895311409984
1901203,161.37665353412757
1901213,104.18706204601894
1901223,101.88835918476413
1901233,100.02337942526069
1901243,105.64431268066086
1901253,107.9341107298141
1901263,155.2895311409984
1901273,161.37665353412757
1901283,106.3881886999879
1901293,101.88835918476413
1901303,102.22450607922964
1901313,107.84543933462982
1902013,128.81333549962088
1902023,176.1687559108052
1902033,182.25587830393437
1902043,127.26741346979466
1902053,122.76758395457092
1902063,123.1037308490364
1902073,128.72466410443658
1902083,131.01446215358982
1902093,176.1687559108052
1902103,182.25587830393437
1902113,127.26741346979466
1902123,122.76758395457092
1902133,123.1037308490364
1902143,128.72466410443658
1902153,131.65435758178324
1902163,176.80865133899863
1902173,182.89577373212776
1902183,127.90730889798807
1902193,122.76758395457092
1902203,123.1037308490364
1902213,128.72466410443658
1902223,131.01446215358982
1902233,176.1687559108052
1902243,182.25587830393437
1902253,127.26741346979466
1902263,123.40747938276432
1902273,123.74362627722984
1902283,128.72466410443658
1903013,121.69519519992892
1903023,166.84948895714427
1903033,172.93661135027344
1903043,117.94814651613376
1903053,113.44831700091
1903063,113.78446389537552
1903073,119.40539715077568
1903083,121.69519519992892
1903093,166.84948895714427
1903103,172.93661135027344
1903113,117.94814651613376
1903123,113.44831700091
1903133,113.78446389537552
1903143,119.40539715077568
1903153,121.69519519992892
1903163,166.84948895714427
1903173,172.93661135027344
1903183,117.94814651613376
1903193,113.44831700091
1903213,120.04529257896912
1903223,121.69519519992892
1903233,167.4893843853377
1903243,172.93661135027344
1903253,117.94814651613376
1903263,113.44831700091
1903273,113.78446389537552
1903283,120.04529257896912
1903293,122.33509062812234
1903303,167.4893843853377
1903313,172.93661135027344
1904013,136.83438529766715
1904023,132.97445121063683
1904043,0.0
1904053,141.22132940965577
1904063,186.3756231668711
1904073,192.46274556000023
1904083,136.83438529766715
1904093,132.3345557824434
1904103,132.67070267690892
1904113,138.29163593230908
1904123,140.58143398146234
1904133,185.73572773867767
1904143,191.82285013180683
1904153,136.83438529766715
1904163,132.3345557824434
1904173,133.31059810510234
1904183,138.9315313605025
1904203,186.3756231668711
1904213,245.7622760529172
1904223,190.7738112187775
1904233,132.97445121063683
1904243,133.31059810510234
1904253,138.9315313605025
1904263,141.22132940965577
1904273,186.3756231668711
1904283,191.82285013180683
1904293,137.47428072586058
1904303,132.97445121063683
1905023,145.24416037080226
1905033,147.5339584199555
1905043,192.68825217717085
1905053,199.41526999849344
1905063,143.78690973616034
1905073,139.2870802209366
1905083,140.2631225435955
1905093,145.8840557989957
1905103,148.17385384814892
1905113,193.32814760536428
1905123,199.41526999849344
1905133,144.42680516435377
1905143,139.92697564913
1905153,140.2631225435955
1905163,145.8840557989957
1905173,148.17385384814892
1905183,193.32814760536428
1905193,199.41526999849344
1905203,144.42680516435377
1905213,139.92697564913
1905223,140.2631225435955
1905233,145.8840557989957
1905243,148.17385384814892
1905253,193.32814760536428
1905263,199.41526999849344
1905273,144.42680516435377
1905283,139.92697564913
1905293,140.2631225435955
1905303,199.1835862919126
1905313,148.17385384814892
1906013,198.64331108445143
1906023,209.79568693639212
1906033,154.80722210225247
1906043,145.24213912821722
1906053,150.64353948149423
1906063,151.19921927808286
1906073,153.48901732723613
1906083,198.64331108445143
1906093,204.73043347758065
1906103,203.04149913635783
1906113,145.24213912821722
1906123,145.5782860226827
1906133,156.2644727368944
1906143,158.55427078604765
1906153,198.64331108445143
1906163,209.79568693639212
1906173,154.80722210225247
1906183,150.30739258702874
1906193,150.64353948149423
1906203,151.19921927808286
1906213,153.48901732723613
1906223,234.6160125017408
1906233,245.76838835368147
1906243,190.7799235195418
1906253,186.28009400431804
1906263,186.61624089878356
1906273,187.1719206953722
1906283,194.52697220333692
1906293,239.6812659605523
1906303,245.76838835368147
1907013,206.1793943454556
1907023,196.61431137142037
1907033,196.95045826588583
1907043,202.571391521286
1907053,204.86118957043925
1907063,250.01548332765464
1907073,256.10260572078374
1907083,201.1141408866441
1907093,196.61431137142037
1907113,202.571391521286
1907123,204.86118957043925
1907133,250.01548332765464
1907143,256.10260572078374
1907153,201.1141408866441
1907163,196.61431137142037
1907173,196.95045826588583
1907183,207.63664498009757
1907193,209.9264430292508
1907203,255.08073678646616
1907213,256.10260572078374
1907223,201.1141408866441
1907233,201.67956483023187
1907243,202.01571172469735
1907253,207.63664498009757
1907263,209.9264430292508
1907273,255.08073678646616
1907283,261.16785917959527
1907293,206.1793943454556
1907303,201.67956483023187
1808014,154.31861152716132
1808024,159.93954478256148
1808034,162.22934283171472
1808044,207.38363658893007
1808054,213.47075898205924
1808064,158.48229414791956
1808074,174.57960908781814
1808084,154.31861152716132
1808094,159.93954478256148
1808104,157.1640893729032
1808114,202.31838313011852
1808124,208.4055055232477
1808134,158.48229414791956
1808144,153.9824646326958
1808154,154.31861152716132
1808164,159.93954478256148
1808174,157.1640893729032
1808184,207.38363658893007
1808194,213.47075898205924
1808204,153.41704068910803
1808214,148.91721117388428
1808224,154.31861152716132
1808234,159.93954478256148
1808244,157.1640893729032
1808254,202.31838313011852
1808264,208.4055055232477
1808274,153.41704068910803
1808284,148.91721117388428
1808294,154.31861152716132
1808304,154.87429132374996
1808314,157.1640893729032
1809014,124.49679926443594
1809024,130.58392165756507
1809034,80.66071028223693
1809044,76.16088076701317
1809054,76.49702766147868
1809064,82.11796091687886
1809074,79.34250550722058
1809084,0.0
1809094,0.0
1809104,75.59545682342541
1809114,71.09562730820164
1809124,71.43177420266716
1809134,77.05270745806733
1809144,79.34250550722058
1809154,0.0
1809164,0.0
1809174,0.0
1809184,0.0
1809194,0.0
1809204,0.0
1809214,79.34250550722058
1809224,124.49679926443594
1809234,130.58392165756507
1809244,75.59545682342541
1809254,71.09562730820164
1809264,71.43177420266716
1809274,77.05270745806733
1809284,79.34250550722058
1809294,124.49679926443594
1809304,130.58392165756507
1810014,74.18630754876739
1810024,69.04658260535021
1810034,123.32215542092604
1810044,75.64355818340931
1810054,77.93335623256255
1810064,123.08764998977792
1810074,129.1747723829071
1810084,74.18630754876739
1810094,69.68647803354364
1810104,70.02262492800914
1810114,75.64355818340931
1810124,82.99860969137407
1810134,0.0
1810144,0.0
1810154,79.25156100757891
1810164,69.68647803354364
1810174,75.08787838682066
1810184,75.64355818340931
1810194,77.93335623256255
1810204,0.0
1810214,0.0
1810224,74.18630754876739
1810234,69.68647803354364
1810244,70.02262492800914
1810254,75.64355818340931
1810264,77.93335623256255
1810274,122.4477545615845
1810284,128.53487695471364
1810294,73.54641212057398
1810304,69.68647803354364
1811014,99.77323632513615
1811024,48.76350388137252
1811034,93.27790221039449
1811044,99.3650246035236
1811054,45.01645519757736
1811064,39.87673025416017
1811074,40.85277257681911
1811084,46.47370583221928
1811094,48.1236084531791
1811104,93.91779763858788
1811114,100.00492003171703
1811124,45.01645519757736
1811134,40.51662568235359
1811144,40.21287714862569
1811154,46.47370583221928
1811164,48.1236084531791
1811174,93.27790221039449
1811184,99.3650246035236
1811194,44.37655976938394
1811204,39.87673025416017
1811214,40.21287714862569
1811224,45.83381040402586
1811234,48.1236084531791
1811244,93.27790221039449
1811254,99.3650246035236
1811264,44.37655976938394
1811274,39.87673025416017
1811284,40.21287714862569
1811294,45.83381040402586
1811304,48.1236084531791
